Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
546105,22083,PAPER CHAIN KIT RETROSPOT,4,2011-03-09 12:21:00,2.95,14662.0,United Kingdom
498104,21429,RED GINGHAM ROSE JEWELLERY BOX,4,2010-02-16 13:49:00,1.65,13503.0,United Kingdom
574481,21452,TOADSTOOL MONEY BOX,1,2011-11-04 12:45:00,2.95,18022.0,United Kingdom
576076,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,3,2011-11-13 16:18:00,0.85,14382.0,United Kingdom
527950,22575,METAL MERRY CHRISTMAS WREATH,5,2010-10-19 15:33:00,1.95,16795.0,United Kingdom
540278,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-01-06 12:31:00,0.55,15719.0,United Kingdom
568316,22121,NOEL WOODEN BLOCK LETTERS ,2,2011-09-26 13:21:00,5.95,16407.0,United Kingdom
507395,21687,SILVER PLATE CANDLE BOWL LARGE,1,2010-05-09 12:57:00,3.75,13598.0,United Kingdom
562711,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-08-08 14:53:00,1.65,16788.0,United Kingdom
513434,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1,2010-06-24 13:56:00,4.25,14562.0,United Kingdom
537423,22600,CHRISTMAS RETROSPOT STAR WOOD,24,2010-12-06 15:34:00,0.85,14215.0,United Kingdom
498890,21040,MODERN VINTAGE COTTON SHOPPING BAG,12,2010-02-23 13:21:00,2.55,12682.0,France
560920,20677,PINK POLKADOT BOWL,8,2011-07-21 18:36:00,1.25,15370.0,United Kingdom
499457,21288,STRIPEY CHOCOLATE NESTING BOXES,1,2010-02-28 10:55:00,2.95,15569.0,United Kingdom
508522,22147,FELTCRAFT BUTTERFLY HEARTS,12,2010-05-17 10:14:00,1.45,15673.0,United Kingdom
520707,22469,HEART OF WICKER SMALL,40,2010-08-29 12:43:00,1.45,17584.0,United Kingdom
503924,20665,RED SPOTTY PURSE ,6,2010-04-08 13:16:00,2.95,15298.0,United Kingdom
490099,21164,HOME SWEET HOME METAL SIGN ,6,2009-12-03 16:12:00,2.95,16736.0,United Kingdom
556257,22625,RED KITCHEN SCALES,2,2011-06-09 17:47:00,8.5,17576.0,United Kingdom
579293,23439,HAND WARMER RED LOVE HEART,1,2011-11-29 11:22:00,2.1,14419.0,United Kingdom
536787,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-02 15:24:00,1.06,17850.0,United Kingdom
528137,22867,HAND WARMER BIRD DESIGN,48,2010-10-20 15:21:00,2.1,17044.0,United Kingdom
504427,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-04-13 13:21:00,1.25,14030.0,United Kingdom
491457,22294,HEART FILIGREE DOVE  SMALL,6,2009-12-11 11:26:00,1.25,15998.0,United Kingdom
492798,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,2009-12-20 11:25:00,0.85,16011.0,United Kingdom
553199,85175,CACTI T-LIGHT CANDLES,16,2011-05-15 15:13:00,0.42,17758.0,United Kingdom
572682,72802C,VANILLA SCENT CANDLE JEWELLED BOX,1,2011-10-25 13:52:00,4.25,17928.0,United Kingdom
554098,21096,SET/6 FRUIT SALAD  PAPER PLATES,3,2011-05-22 13:01:00,0.39,14769.0,United Kingdom
573874,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-01 12:45:00,12.75,13868.0,United Kingdom
535288,84754,S/15 SILVER GLASS BAUBLES IN BAG,48,2010-11-25 14:27:00,1.25,17640.0,United Kingdom
